ship_name,file_path_1,date_seg_1,file_path_2,date_seg_2
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg104.mat,20171104_104,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg039.mat,20171215_39
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg107.mat,20171104_107,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg059.mat,20171215_59
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg108.mat,20171104_108,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg069.mat,20171215_69
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg114.mat,20171104_114,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg053.mat,20171215_53
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg123.mat,20171104_123,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg042.mat,20171215_42
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg125.mat,20171104_125,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg109.mat,20171215_109
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg127.mat,20171104_127,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg083.mat,20171215_83
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg135.mat,20171104_135,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg009.mat,20171215_9
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg136.mat,20171104_136,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg070.mat,20171215_70
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg139.mat,20171104_139,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg031.mat,20171215_31
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg141.mat,20171104_141,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg119.mat,20171215_119
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg144.mat,20171104_144,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg014.mat,20171215_14
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg145.mat,20171104_145,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg102.mat,20171215_102
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg006.mat,20171215_6,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg103.mat,20171104_103
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg012.mat,20171215_12,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg146.mat,20171104_146
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg015.mat,20171215_15,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg041.mat,20171104_41
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg023.mat,20171215_23,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg083.mat,20171104_83
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg037.mat,20171215_37,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg130.mat,20171104_130
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg047.mat,20171215_47,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg036.mat,20171104_36
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg056.mat,20171215_56,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg115.mat,20171104_115
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg057.mat,20171215_57,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg057.mat,20171104_57
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg063.mat,20171215_63,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg098.mat,20171104_98
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg066.mat,20171215_66,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg064.mat,20171104_64
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg074.mat,20171215_74,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg132.mat,20171104_132
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg076.mat,20171215_76,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg034.mat,20171104_34
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg093.mat,20171215_93,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg097.mat,20171104_97
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg095.mat,20171215_95,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg121.mat,20171104_121
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg107.mat,20171215_107,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg052.mat,20171104_52
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg116.mat,20171215_116,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg084.mat,20171104_84
ISTRA_ACE,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171215_seg117.mat,20171215_117,deepship_baseline_mat\Cargo\ISTRA_ACE-70-20171104_seg140.mat,20171104_140
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg001.mat,20171107_1,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg036.mat,20171118_36
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg002.mat,20171107_2,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg190.mat,20171124_190
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg003.mat,20171107_3,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg141.mat,20171124_141
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg004.mat,20171107_4,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg209.mat,20171118_209
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg005.mat,20171107_5,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg108.mat,20171124_108
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg006.mat,20171107_6,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg010.mat,20171124_10
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg007.mat,20171107_7,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg096.mat,20171118_96
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg008.mat,20171107_8,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg203.mat,20171118_203
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg009.mat,20171107_9,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg007.mat,20171120_7
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg010.mat,20171107_10,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg025.mat,20171221_25
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg011.mat,20171107_11,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg191.mat,20171118_191
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg012.mat,20171107_12,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg004.mat,20171124_4
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg013.mat,20171107_13,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg013.mat,20171221_13
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg014.mat,20171107_14,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg114.mat,20171221_114
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg015.mat,20171107_15,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg074.mat,20171120_74
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg016.mat,20171107_16,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg186.mat,20171124_186
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg017.mat,20171107_17,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg092.mat,20171221_92
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg018.mat,20171107_18,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg101.mat,20171120_101
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg019.mat,20171107_19,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg016.mat,20171124_16
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg020.mat,20171107_20,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg109.mat,20171124_109
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg021.mat,20171107_21,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg063.mat,20171124_63
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg023.mat,20171107_23,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg047.mat,20171124_47
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg024.mat,20171107_24,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg182.mat,20171118_182
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg025.mat,20171107_25,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg097.mat,20171118_97
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg026.mat,20171107_26,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg202.mat,20171124_202
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg027.mat,20171107_27,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg119.mat,20171120_119
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg028.mat,20171107_28,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg003.mat,20171118_3
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg029.mat,20171107_29,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg024.mat,20171118_24
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg030.mat,20171107_30,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg001.mat,20171221_1
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg031.mat,20171107_31,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg079.mat,20171221_79
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg032.mat,20171107_32,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg185.mat,20171124_185
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg033.mat,20171107_33,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg065.mat,20171221_65
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg035.mat,20171107_35,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg045.mat,20171221_45
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg037.mat,20171107_37,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg029.mat,20171221_29
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg038.mat,20171107_38,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg132.mat,20171221_132
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg039.mat,20171107_39,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg093.mat,20171120_93
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg040.mat,20171107_40,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg050.mat,20171124_50
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg041.mat,20171107_41,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg046.mat,20171120_46
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg042.mat,20171107_42,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg018.mat,20171118_18
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg043.mat,20171107_43,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg099.mat,20171118_99
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg044.mat,20171107_44,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg113.mat,20171118_113
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg045.mat,20171107_45,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg123.mat,20171221_123
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg046.mat,20171107_46,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg122.mat,20171118_122
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg047.mat,20171107_47,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg117.mat,20171118_117
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg048.mat,20171107_48,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg062.mat,20171120_62
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg049.mat,20171107_49,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg127.mat,20171118_127
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg050.mat,20171107_50,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg071.mat,20171221_71
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg051.mat,20171107_51,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg100.mat,20171118_100
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg052.mat,20171107_52,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg001.mat,20171124_1
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg053.mat,20171107_53,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg049.mat,20171124_49
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg054.mat,20171107_54,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg181.mat,20171124_181
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg055.mat,20171107_55,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg121.mat,20171118_121
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg056.mat,20171107_56,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg123.mat,20171120_123
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg057.mat,20171107_57,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg148.mat,20171221_148
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg058.mat,20171107_58,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg019.mat,20171118_19
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg059.mat,20171107_59,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg034.mat,20171221_34
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg060.mat,20171107_60,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg108.mat,20171118_108
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg061.mat,20171107_61,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg011.mat,20171124_11
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg062.mat,20171107_62,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg062.mat,20171221_62
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg063.mat,20171107_63,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg034.mat,20171124_34
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg064.mat,20171107_64,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg128.mat,20171124_128
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg065.mat,20171107_65,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg142.mat,20171124_142
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg066.mat,20171107_66,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg091.mat,20171221_91
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg067.mat,20171107_67,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg187.mat,20171118_187
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg068.mat,20171107_68,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg064.mat,20171124_64
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg069.mat,20171107_69,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg189.mat,20171124_189
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg070.mat,20171107_70,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg075.mat,20171124_75
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg071.mat,20171107_71,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg038.mat,20171124_38
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg073.mat,20171107_73,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg041.mat,20171120_41
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg074.mat,20171107_74,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg081.mat,20171120_81
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg075.mat,20171107_75,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg018.mat,20171124_18
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg076.mat,20171107_76,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg103.mat,20171120_103
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg077.mat,20171107_77,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg165.mat,20171124_165
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg078.mat,20171107_78,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg039.mat,20171120_39
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg079.mat,20171107_79,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg075.mat,20171118_75
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg080.mat,20171107_80,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg053.mat,20171221_53
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg081.mat,20171107_81,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg152.mat,20171124_152
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg082.mat,20171107_82,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg190.mat,20171118_190
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg083.mat,20171107_83,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg043.mat,20171118_43
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg084.mat,20171107_84,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg164.mat,20171118_164
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg085.mat,20171107_85,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg018.mat,20171221_18
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg086.mat,20171107_86,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg186.mat,20171118_186
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg087.mat,20171107_87,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg140.mat,20171221_140
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg088.mat,20171107_88,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg204.mat,20171118_204
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg089.mat,20171107_89,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg023.mat,20171124_23
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg090.mat,20171107_90,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg029.mat,20171124_29
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg091.mat,20171107_91,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171221_seg058.mat,20171221_58
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg092.mat,20171107_92,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg136.mat,20171118_136
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg093.mat,20171107_93,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg044.mat,20171120_44
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg094.mat,20171107_94,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg200.mat,20171118_200
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg096.mat,20171107_96,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg023.mat,20171118_23
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg097.mat,20171107_97,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg029.mat,20171120_29
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg098.mat,20171107_98,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg146.mat,20171124_146
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg099.mat,20171107_99,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg161.mat,20171124_161
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg101.mat,20171107_101,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg163.mat,20171118_163
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg102.mat,20171107_102,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg005.mat,20171124_5
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg103.mat,20171107_103,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg046.mat,20171124_46
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg104.mat,20171107_104,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg014.mat,20171124_14
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg105.mat,20171107_105,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171118_seg132.mat,20171118_132
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg106.mat,20171107_106,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg024.mat,20171120_24
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg107.mat,20171107_107,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171120_seg112.mat,20171120_112
JOSE_NARVAEZ,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171107_seg108.mat,20171107_108,deepship_baseline_mat\Tug\JOSE_NARVAEZ-52-20171124_seg019.mat,20171124_19
