ship_name,file_path_1,date_seg_1,file_path_2,date_seg_2
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg102.npz,20171118_102,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg008.npz,20171124_8
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg104.npz,20171118_104,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg026.npz,20171221_26
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg106.npz,20171118_106,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg151.npz,20171124_151
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg107.npz,20171118_107,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg122.npz,20171120_122
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg108.npz,20171118_108,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg021.npz,20171124_21
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg109.npz,20171118_109,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg077.npz,20171221_77
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg110.npz,20171118_110,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg087.npz,20171120_87
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg111.npz,20171118_111,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg076.npz,20171124_76
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg112.npz,20171118_112,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg095.npz,20171120_95
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg115.npz,20171118_115,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg072.npz,20171120_72
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg116.npz,20171118_116,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg083.npz,20171124_83
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg118.npz,20171118_118,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg048.npz,20171120_48
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg122.npz,20171118_122,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg032.npz,20171124_32
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg123.npz,20171118_123,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg012.npz,20171221_12
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg125.npz,20171118_125,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg146.npz,20171124_146
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg126.npz,20171118_126,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg091.npz,20171124_91
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg127.npz,20171118_127,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg160.npz,20171124_160
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg130.npz,20171118_130,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg029.npz,20171221_29
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg133.npz,20171118_133,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg073.npz,20171120_73
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg135.npz,20171118_135,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg144.npz,20171124_144
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg136.npz,20171118_136,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg077.npz,20171124_77
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg137.npz,20171118_137,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg209.npz,20171124_209
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg138.npz,20171118_138,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg078.npz,20171124_78
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg139.npz,20171118_139,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg014.npz,20171221_14
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg141.npz,20171118_141,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg036.npz,20171221_36
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg143.npz,20171118_143,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg057.npz,20171120_57
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg144.npz,20171118_144,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg070.npz,20171120_70
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg145.npz,20171118_145,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg099.npz,20171124_99
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg147.npz,20171118_147,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171107_seg038.npz,20171107_38
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg151.npz,20171118_151,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg125.npz,20171221_125
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg152.npz,20171118_152,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg084.npz,20171120_84
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg157.npz,20171118_157,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg202.npz,20171124_202
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg159.npz,20171118_159,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg148.npz,20171124_148
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg161.npz,20171118_161,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg093.npz,20171221_93
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg166.npz,20171118_166,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg061.npz,20171124_61
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg167.npz,20171118_167,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171107_seg040.npz,20171107_40
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg168.npz,20171118_168,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg055.npz,20171221_55
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg169.npz,20171118_169,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg075.npz,20171124_75
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg170.npz,20171118_170,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg096.npz,20171221_96
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg173.npz,20171118_173,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg016.npz,20171120_16
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg174.npz,20171118_174,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg060.npz,20171124_60
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg178.npz,20171118_178,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg161.npz,20171124_161
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg183.npz,20171118_183,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg081.npz,20171124_81
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg184.npz,20171118_184,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg022.npz,20171120_22
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg185.npz,20171118_185,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg129.npz,20171120_129
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg187.npz,20171118_187,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171107_seg119.npz,20171107_119
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg189.npz,20171118_189,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg041.npz,20171124_41
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg190.npz,20171118_190,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg194.npz,20171124_194
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg192.npz,20171118_192,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg038.npz,20171120_38
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg196.npz,20171118_196,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg019.npz,20171124_19
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg201.npz,20171118_201,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg042.npz,20171120_42
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg202.npz,20171118_202,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg100.npz,20171124_100
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg213.npz,20171118_213,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg041.npz,20171221_41
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg217.npz,20171118_217,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg028.npz,20171120_28
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg001.npz,20171120_1,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg127.npz,20171221_127
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg004.npz,20171120_4,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg185.npz,20171124_185
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg006.npz,20171120_6,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg207.npz,20171118_207
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg008.npz,20171120_8,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg171.npz,20171124_171
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg013.npz,20171120_13,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg042.npz,20171221_42
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg020.npz,20171120_20,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg171.npz,20171118_171
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg027.npz,20171120_27,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg091.npz,20171221_91
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg029.npz,20171120_29,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg141.npz,20171221_141
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg031.npz,20171120_31,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg035.npz,20171221_35
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg036.npz,20171120_36,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg075.npz,20171118_75
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg037.npz,20171120_37,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg045.npz,20171221_45
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg047.npz,20171120_47,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg155.npz,20171124_155
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg052.npz,20171120_52,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg071.npz,20171118_71
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg054.npz,20171120_54,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg085.npz,20171221_85
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg069.npz,20171120_69,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg051.npz,20171118_51
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg074.npz,20171120_74,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg143.npz,20171124_143
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg079.npz,20171120_79,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg178.npz,20171124_178
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg080.npz,20171120_80,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg021.npz,20171221_21
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg083.npz,20171120_83,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg164.npz,20171118_164
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg086.npz,20171120_86,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg211.npz,20171118_211
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg098.npz,20171120_98,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg115.npz,20171221_115
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg103.npz,20171120_103,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg015.npz,20171221_15
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg105.npz,20171120_105,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg024.npz,20171124_24
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg114.npz,20171120_114,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg198.npz,20171118_198
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg119.npz,20171120_119,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg126.npz,20171124_126
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg124.npz,20171120_124,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg110.npz,20171124_110
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg127.npz,20171120_127,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg073.npz,20171221_73
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg002.npz,20171124_2,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg080.npz,20171118_80
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg003.npz,20171124_3,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg113.npz,20171118_113
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg005.npz,20171124_5,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg116.npz,20171221_116
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg006.npz,20171124_6,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg062.npz,20171221_62
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg009.npz,20171124_9,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg149.npz,20171118_149
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg011.npz,20171124_11,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg038.npz,20171221_38
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg014.npz,20171124_14,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg163.npz,20171118_163
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg016.npz,20171124_16,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg079.npz,20171221_79
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg018.npz,20171124_18,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg033.npz,20171120_33
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg025.npz,20171124_25,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg050.npz,20171120_50
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg028.npz,20171124_28,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg090.npz,20171221_90
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg035.npz,20171124_35,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg216.npz,20171118_216
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg037.npz,20171124_37,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg089.npz,20171118_89
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg038.npz,20171124_38,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg041.npz,20171120_41
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg042.npz,20171124_42,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg064.npz,20171221_64
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg046.npz,20171124_46,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg120.npz,20171221_120
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg047.npz,20171124_47,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg048.npz,20171118_48
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg048.npz,20171124_48,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg160.npz,20171118_160
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg049.npz,20171124_49,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg025.npz,20171221_25
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg051.npz,20171124_51,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg154.npz,20171118_154
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg057.npz,20171124_57,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg153.npz,20171118_153
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg070.npz,20171124_70,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg148.npz,20171221_148
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg080.npz,20171124_80,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg094.npz,20171221_94
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg095.npz,20171124_95,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg106.npz,20171120_106
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg096.npz,20171124_96,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg010.npz,20171221_10
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg101.npz,20171124_101,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg205.npz,20171118_205
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg102.npz,20171124_102,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg092.npz,20171120_92
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg103.npz,20171124_103,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg101.npz,20171221_101
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg113.npz,20171124_113,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg131.npz,20171118_131
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg124.npz,20171124_124,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg182.npz,20171118_182
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg130.npz,20171124_130,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg019.npz,20171118_19
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg132.npz,20171124_132,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg210.npz,20171118_210
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg138.npz,20171124_138,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171120_seg021.npz,20171120_21
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg139.npz,20171124_139,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg088.npz,20171221_88
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg157.npz,20171124_157,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg114.npz,20171118_114
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg159.npz,20171124_159,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg044.npz,20171118_44
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg167.npz,20171124_167,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg140.npz,20171221_140
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg179.npz,20171124_179,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg148.npz,20171118_148
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg191.npz,20171124_191,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg094.npz,20171118_94
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171124_seg193.npz,20171124_193,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg011.npz,20171221_11
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg001.npz,20171221_1,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg208.npz,20171118_208
JOSE_NARVAEZ,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171221_seg005.npz,20171221_5,data\deepship_ps_2_npz\Tug\JOSE_NARVAEZ-52-20171118_seg212.npz,20171118_212
